,Estimate#,Converted#,CompanyName,PriceTotal,DateCreated,DateConverted,DateLost,DateVoided
7240,14676,288417,Manning Materials Inc.,379.6,11/26/2019 9:38,11/26/2019 12:55,,
7241,14677,288649,Simatek Bulk Systems A/S,159,11/26/2019 9:46,11/27/2019 8:09,,
7242,14678,,Emergency Management  - Kansas,7286.78,11/26/2019 10:08,,1/16/2020 15:27,
7243,14679,288730,Desert Management,67.21,11/26/2019 10:27,11/27/2019 10:51,,
7244,14680,,Tanks Unlimited Inc.,52.75,11/26/2019 10:33,,2/4/2020 15:13,
7245,14681,288444,Crown Equipment Corp,39.5,11/26/2019 10:36,11/26/2019 13:32,,
7246,14682,288487,Eric Miller,14.92,11/26/2019 10:41,11/26/2019 14:12,,
7247,14683,290183,TC Strickland Construction,141.44,11/26/2019 10:53,12/4/2019 12:41,,
7248,14684,,Tetra Tech / Maytag Joint Venture,5374.95,11/26/2019 11:22,,1/10/2020 7:22,
7249,14685,,Mammoet USA South Inc,369.9,11/26/2019 13:03,,12/20/2019 11:27,
7250,14686,,Hackettstown Municipal Utilities Authority,16,11/26/2019 13:34,,1/22/2020 11:39,
7251,14687,290919,Barbara Sargent,6.95,11/26/2019 13:38,12/6/2019 7:16,,
7356,14688,289256,Prospect Construction Inc.,141.5,11/26/2019 13:48,12/2/2019 11:00,,
7357,14689,290597,Empire Valorize,34.02,11/26/2019 14:32,12/5/2019 11:33,,
7358,14690,293288,CFB Kingston,564,11/26/2019 14:42,12/13/2019 10:34,,
7359,14691,290600,Empire Valorize,34.02,11/26/2019 14:44,12/5/2019 11:41,,
7360,14692,290603,Empire Valorize,34.02,11/26/2019 14:47,12/5/2019 11:43,,
7361,14693,290695,Empire Valorize,34.02,11/26/2019 14:49,12/5/2019 13:47,,
7362,14694,290697,Empire Valorize,34.02,11/26/2019 14:50,12/5/2019 13:50,,
7363,14695,290716,Empire Valorize,34.02,11/26/2019 14:51,12/5/2019 14:08,,
7364,14696,290719,Empire Valorize,34.02,11/26/2019 14:51,12/5/2019 14:11,,
7365,14697,290743,Empire Valorize,34.02,11/26/2019 14:52,12/5/2019 14:49,,
7366,14698,290747,Empire Valorize,34.02,11/26/2019 14:55,12/5/2019 14:52,,
7367,14699,290748,Empire Valorize,34.02,11/26/2019 14:55,12/5/2019 14:54,,
7368,14700,288825,"Belmark, Inc",80.72,11/26/2019 15:02,11/27/2019 15:07,,
7369,14701,288795,New Brunswick Public Schools,485,11/26/2019 15:17,11/27/2019 13:28,,
7370,14702,288652,Widener University,156.5,11/26/2019 15:24,11/27/2019 8:12,,
7371,14703,290177,Walkabout Mother Bins,26.1,11/26/2019 15:27,12/4/2019 12:38,,
7372,14704,288653,Widener University,116.4,11/26/2019 15:28,11/27/2019 8:14,,
7373,14705,,Marketshare Inc,1190,11/26/2019 15:43,,1/31/2020 11:37,
7374,14706,290143,"R Miller, Inc. (Bothell)",94.08,11/26/2019 16:53,12/4/2019 11:37,,
7375,14707,,"Afras USA, Inc.",21575.6,11/27/2019 7:22,,2/10/2020 9:02,
7376,14708,290011,Lancer Corp,300,11/27/2019 8:29,12/4/2019 8:50,,
7377,14709,,B&B Electrical & Utility Contractors,5136.5,11/27/2019 9:01,,12/10/2019 10:22,
7378,14710,293902,CSL Behring,38.87,11/27/2019 9:31,12/16/2019 14:18,,
7379,14711,288740,MJR Digital Cinemas,29.15,11/27/2019 9:40,11/27/2019 11:18,,
7380,14712,,Schlosser Signs,7206,11/27/2019 10:13,,1/21/2020 15:02,
7381,14713,290082,Bonnell Industries Inc,385,11/27/2019 10:28,12/4/2019 10:29,,
7434,14714,289663,CBRE.,14,11/27/2019 10:28,12/3/2019 11:16,,
7435,14715,288718,JAD Corporation of America,324.5,11/27/2019 10:35,11/27/2019 10:35,,
7436,14716,,East Alabama Medical Center,282.5,11/27/2019 10:47,,12/16/2019 12:57,
7437,14717,,Digital Logic and Management Group,82.93,11/27/2019 11:13,,12/30/2019 12:28,
7438,14718,,"Ad Art, Inc",249.5,11/27/2019 11:20,,12/30/2019 12:28,
7439,14719,289214,Power House Manufacturing,,11/27/2019 12:38,12/2/2019 9:36,,
7440,14720,,Vinco Builders,642.21,11/27/2019 13:17,,12/23/2019 9:02,
7441,14721,306823,Westcamp,29.57,11/27/2019 13:21,1/30/2020 9:36,,
7442,14722,289801,Voigt & Schweitzer LLC,2885.9,11/27/2019 13:26,12/3/2019 14:46,,
7443,14723,289565,"Boscovs Dept Stores, LLC",4133.47,11/27/2019 14:16,12/3/2019 8:21,,
7444,14724,289791,Maglio Companies,108.54,11/27/2019 14:21,12/3/2019 14:27,,
7445,14725,290220,St. Bernard Hospital and Health Care Center,432.5,11/27/2019 14:32,12/4/2019 13:34,,
7446,14726,,Fastsigns 2161,1531.98,11/27/2019 14:37,,12/10/2019 12:56,
7447,14727,290967,"Self Storage Signs, LLC",214.5,11/27/2019 14:53,12/6/2019 8:59,,
7448,14728,,CSSA MMA,1774.98,11/27/2019 16:16,,1/17/2020 15:55,
7449,14729,289344,Katerra,669.56,12/2/2019 8:26,12/2/2019 13:18,,
7450,14730,289665,Makino,288,12/2/2019 8:30,12/3/2019 11:19,,
7451,14731,,Mondi Jackson,282,12/2/2019 8:54,,2/24/2020 12:27,
7452,14732,289420,M L Schmitt Inc.,944.56,12/2/2019 9:08,12/2/2019 15:06,,
7453,14733,293973,Veteran's Health Care System,389.92,12/2/2019 9:20,12/16/2019 16:15,,
7454,14734,289471,M L Schmitt Inc.,227.91,12/2/2019 9:33,12/2/2019 16:50,,
7455,14735,289986,Washing Systems,558.54,12/2/2019 10:06,12/4/2019 7:47,,
7456,14736,289626,"New Image Enterprises, Inc.",298.5,12/2/2019 10:15,12/3/2019 10:17,,
7457,14737,305996,Tactile/Braille Signs,80.17,12/2/2019 10:30,1/28/2020 13:23,,
7458,14738,296271,Maytag Aircraft Corp.,473.17,12/2/2019 11:35,12/27/2019 14:30,,
7459,14739,290711,Mercury Sign Co,109.99,12/2/2019 12:13,12/5/2019 14:05,,
7563,14740,,Flowserve,33.09,12/2/2019 12:26,,12/6/2019 7:53,
7564,14741,296141,Elite Environmental & Petroleum Services,4285.16,12/2/2019 12:41,12/27/2019 8:45,,
7565,14742,290045,IKEA,34.05,12/2/2019 12:48,12/4/2019 9:42,,
7566,14743,289609,Northern Arizona VA Healthcare System,275,12/2/2019 13:23,12/3/2019 9:50,,
7567,14744,290314,"EMSL Analytical, Inc.",45.32,12/2/2019 13:30,12/4/2019 15:17,,
7568,14745,292658,Signs65 LLC.,2253.56,12/2/2019 14:00,12/11/2019 14:36,,
7569,14746,,"Magellan Midstream Partners, L.P.",17.37,12/2/2019 14:23,,12/30/2019 10:17,
7570,14747,,"Ad Art, Inc",703,12/2/2019 15:07,,12/5/2019 7:56,
7571,14748,,"Worth Construction Co., Inc.",131.06,12/2/2019 15:10,,1/2/2020 9:47,
7572,14749,290575,Archway Graphic Designs,190.87,12/2/2019 15:19,12/5/2019 10:59,,
7573,14750,290067,Georgia Tech University,59.5,12/2/2019 15:40,12/4/2019 10:12,,
7574,14751,290021,HSC Builders & Construction Manager,117.13,12/2/2019 15:44,12/4/2019 9:09,,
7575,14752,,"Kohls Store 1018 - Covington,WA",176.47,12/2/2019 16:06,,12/3/2019 13:28,
7576,14753,296037,PYT Contracting,139.62,12/2/2019 16:20,12/26/2019 13:51,,
7577,14754,,Fastsigns 2161,1015.74,12/3/2019 8:14,,12/12/2019 8:15,
7578,14755,290111,"City of Frisco, TX",360.5,12/3/2019 8:50,12/4/2019 10:56,,
7579,14756,289785,Generator Service Inc.,34.5,12/3/2019 9:57,12/3/2019 14:13,,
7580,14757,293903,"Otay Mesa Energy Center, LLc",272.07,12/3/2019 10:12,12/16/2019 14:21,,
7581,14758,,Trapeze,3301.37,12/3/2019 10:26,,3/10/2020 16:22,
7582,14759,291067,Cape Ann's Marina Resort,270.41,12/3/2019 10:33,12/6/2019 11:19,,
7583,14760,289714,"JR Automation Technologies, LLC",666.74,12/3/2019 10:35,12/3/2019 12:40,,
7584,14761,294539,Russell Stover Chocolates,85.86,12/3/2019 10:39,12/18/2019 10:43,,
7585,14762,293826,ThermoFisher Scientific,140,12/3/2019 10:52,12/16/2019 12:23,,
7586,14763,290109,Louisville Fire Department,303.25,12/3/2019 11:08,12/4/2019 10:55,,
7587,14764,290689,"Aero BridgeWorks, Inc",121.37,12/3/2019 12:24,12/5/2019 13:40,,
7588,14765,,"Mega Prints and Signs, LLC",4280.82,12/3/2019 13:10,,1/3/2020 15:16,
7666,14766,290309,Napco Copy Graphics,2995,12/3/2019 13:10,12/4/2019 15:10,,
7667,14767,293128,"Stryker Fire & Security, Inc",173.86,12/3/2019 13:29,12/12/2019 16:30,,
7668,14768,289812,Power House Manufacturing,37,12/3/2019 13:40,12/3/2019 15:15,,
7669,14769,290462,Ellis Fire Suppression,99.24,12/3/2019 14:08,12/5/2019 8:31,,
7670,14770,290269,Memorial Hermann Ambulatory Divison,195.48,12/3/2019 14:34,12/4/2019 14:30,,
7671,14771,289826,"Centennial Elevator Industries, Inc.",253.68,12/3/2019 14:45,12/3/2019 15:26,,
7672,14772,,"Paragon 28, Inc.",546.01,12/3/2019 15:14,,12/4/2019 9:22,
7673,14773,,Test,40.48,12/3/2019 15:19,,,12/3/2019 15:24
7674,14774,290120,GreenTree Pasadena Inn,92.07,12/3/2019 15:47,12/4/2019 11:01,,
7675,14775,290175,Marketshare Inc,299,12/3/2019 16:00,12/4/2019 12:37,,
7676,14776,,Veteran's Health Care System,31.5,12/3/2019 16:11,,12/30/2019 8:53,
7677,14777,290225,"CMC Design Build, Inc",63.75,12/3/2019 16:24,12/4/2019 13:38,,
7678,14778,,Johnson Controls,95.93,12/3/2019 17:17,,1/10/2020 10:29,
7042,14885,,Quioccasin Middle School,929.62,12/10/2019 7:51,,4/15/2020 9:06,
7043,14886,,Inovio,487.62,12/10/2019 8:26,,1/21/2020 15:10,
7044,14887,292208,Dove Contracting,429.93,12/10/2019 8:32,12/10/2019 15:14,,
7200,14888,,Holly Seed LLC,35.51,12/10/2019 8:33,,12/10/2019 11:54,
7201,14889,304182,Fastsigns of Milford,646.51,12/10/2019 8:46,1/23/2020 9:53,,
7202,14890,298417,Leo's Home Improvements,154.62,12/10/2019 9:05,1/7/2020 9:13,,
7203,14891,294312,"Auburn Hills Manufacturing, Inc.",143,12/10/2019 9:11,12/17/2019 14:43,,
7204,14892,293426,K-LOVE,839.24,12/10/2019 9:22,12/13/2019 14:30,,
7205,14893,292193,VEI Solutions,99.47,12/10/2019 9:50,12/10/2019 14:44,,
7206,14894,292117,Brownsburg Public Library,299.5,12/10/2019 10:10,12/10/2019 12:51,,
7207,14895,292866,US Coast Guard Cutter James,,12/10/2019 10:19,12/12/2019 10:00,,
7208,14896,292054,"Thermon, Inc.",306.5,12/10/2019 10:35,12/10/2019 11:22,,
7209,14897,292427,Synovos,139,12/10/2019 10:42,12/11/2019 9:55,,
7210,14898,292620,HC Quality Doors,28.5,12/10/2019 11:20,12/11/2019 13:41,,
7211,14899,,"L2i Construction, LLC",108.65,12/10/2019 11:48,,12/17/2019 12:00,
7212,14900,292217,Chevron Energy Technology Company,125.12,12/10/2019 11:52,12/10/2019 15:27,,
7213,14901,292534,Smith Power Products,167.03,12/10/2019 11:56,12/11/2019 11:47,,
7214,14902,292636,Acieta WI,32.58,12/10/2019 12:11,12/11/2019 14:03,,
7215,14903,,US Merchants,380.03,12/10/2019 12:17,,2/12/2020 14:53,
7216,14904,,NKLock & Security,3190.5,12/10/2019 12:43,,1/20/2020 14:07,
7217,14905,,Marblehead High School,214.09,12/10/2019 12:45,,6/8/2020 13:26,
7218,14906,292143,JAD Corporation of America,50.35,12/10/2019 13:04,12/10/2019 13:26,,
7219,14907,292381,Central Ohio Mountain Biking Organization (COMBO),31.5,12/10/2019 13:06,12/11/2019 8:25,,
7220,14908,292835,RDS Contracting Inc.,814.61,12/10/2019 13:21,12/12/2019 9:18,,
7221,14909,292456,HSC Builders & Construction Manager,226.31,12/10/2019 13:26,12/11/2019 10:20,,
7222,14910,292376,St Cloud Stamp & Sign,40.5,12/10/2019 13:33,12/11/2019 8:19,,
7223,14911,292481,CAL Development Inc.,254.19,12/10/2019 13:36,12/11/2019 10:44,,
7224,14912,292154,Trinseo LLC,163.77,12/10/2019 13:39,12/10/2019 13:41,,
7225,14913,295363,Trinseo LLC,791.29,12/10/2019 13:44,12/20/2019 13:28,,
7277,14914,,OA Logistics,2769.15,12/10/2019 13:51,,6/9/2020 9:40,
7278,14915,,Lennox School District,302.77,12/10/2019 13:56,,1/10/2020 16:03,
7279,14916,292234,TD SUPPLY SPECIALISTS LLC,582.5,12/10/2019 14:12,12/10/2019 15:46,,
7280,14917,,Allison and Associates Construction,340.79,12/10/2019 15:04,,1/7/2020 15:21,
7281,14918,,Fastenal Company - Winona,26.5,12/10/2019 15:24,,12/10/2019 15:49,
7282,14919,292236,Integrated Sign and Graphics,161.5,12/10/2019 15:33,12/10/2019 15:52,,
7283,14920,,KENDALL ELECTRIC,373.78,12/10/2019 15:42,,1/14/2020 13:53,
7284,14921,,Omega Products International,609.22,12/10/2019 15:49,,1/23/2020 9:51,
7285,14922,292267,Joe Hillman Maintenance & Construction,94.5,12/10/2019 16:16,12/10/2019 16:50,,
7286,14923,293019,"Tuli Realty, LLC",446.25,12/10/2019 16:26,12/12/2019 13:46,,
7287,14924,292943,Missouri S&T,49.5,12/11/2019 7:37,12/12/2019 12:14,,
7288,14925,298022,Minneapolis VA Health Care System,136.5,12/11/2019 8:13,1/6/2020 9:42,,
7289,14926,301268,Marsha White,66.5,12/11/2019 8:40,1/15/2020 8:44,,
7290,14927,292906,City of Naperville.,725,12/11/2019 8:42,12/12/2019 11:17,,
7291,14928,,Sign Creators Inc.,2651,12/11/2019 9:02,,1/21/2020 15:09,
7292,14929,,Felix Thomson Company,392.5,12/11/2019 9:09,,2/18/2020 8:38,
7293,14930,292457,JWF,79,12/11/2019 9:13,12/11/2019 10:21,,
7294,14931,296504,San Luis Obispo County Library,53.35,12/11/2019 9:21,12/30/2019 8:52,,
7295,14932,295273,AFCO Avports Managment,751.5,12/11/2019 9:35,12/20/2019 10:31,,
7296,14933,292831,Chadwick/Milledgeville Troop 55,6.4,12/11/2019 9:49,12/12/2019 9:09,,
7297,14934,292805,Crew Builders Inc.,37.72,12/11/2019 10:13,12/12/2019 7:58,,
7298,14935,292609,City of Madras,155,12/11/2019 10:36,12/11/2019 13:35,,
7299,14936,295925,"RTB, Inc.",67.5,12/11/2019 10:58,12/26/2019 8:31,,
7300,14937,294770,Thermo Fisher Scientific,30.05,12/11/2019 11:07,12/18/2019 16:53,,
7301,14938,,Grill Tanks Plus,7012.5,12/11/2019 11:08,,12/11/2019 11:21,
7302,14939,292682,Mark Byvick,31.96,12/11/2019 12:48,12/11/2019 15:07,,
7486,14940,297189,RED Rochester,21.6,12/11/2019 13:04,1/2/2020 12:15,,
7487,14941,312012,Lillian Lartz,70.32,12/11/2019 13:08,2/13/2020 12:40,,
7488,14942,292657,St Cloud Stamp & Sign,105.5,12/11/2019 13:28,12/11/2019 14:32,,
7489,14943,293709,RichArt Graphics,3589,12/11/2019 14:14,12/16/2019 8:11,,
7490,14944,293293,Empire Valorize,51.3,12/11/2019 14:29,12/13/2019 10:49,,
7491,14945,293071,Western Shelter Systems,2159.5,12/11/2019 14:33,12/12/2019 15:02,,
7492,14946,292911,City of Philadelphia,30.5,12/11/2019 14:40,12/12/2019 11:25,,
7493,14947,293287,Empire Valorize,51.3,12/11/2019 14:45,12/13/2019 10:32,,
7494,14948,293002,Kimberly-Clark Corporation,204.5,12/11/2019 14:46,12/12/2019 13:18,,
7495,14949,,Tetra Tech / Maytag Joint Venture,967.57,12/11/2019 14:55,,2/12/2020 11:33,
7496,14950,300623,"Atlas Machine and Supply, Inc.",2646.82,12/11/2019 15:40,1/13/2020 14:14,,
7497,14951,294117,CAL Development Inc.,254.19,12/11/2019 15:54,12/17/2019 9:34,,
7498,14952,292717,Right Way Facility Services of Texas,58.86,12/11/2019 16:05,12/11/2019 16:12,,
7499,14953,294864,Sansum Clinic.,106.25,12/11/2019 16:11,12/19/2019 8:43,,
7500,14954,,Signarama of Asheville,127.5,12/11/2019 16:23,,1/9/2020 11:53,
7501,14955,292950,Phipps Houses Services,116.5,12/12/2019 7:29,12/12/2019 12:22,,
7502,14956,292952,Kohls,120,12/12/2019 7:42,12/12/2019 12:25,,
7503,14957,,Health and Human Services Department,49.5,12/12/2019 7:45,,1/22/2020 13:05,
7504,14958,292857,"RTB, Inc.",47.5,12/12/2019 8:18,12/12/2019 9:44,,
7505,14959,292859,"RTB, Inc.",47.5,12/12/2019 8:20,12/12/2019 9:46,,
7506,14960,292860,"RTB, Inc.",164.5,12/12/2019 8:23,12/12/2019 9:48,,
7507,14961,,Kiddie City Daycare and Learning Center,293.94,12/12/2019 8:28,,1/14/2020 13:42,
7508,14962,292965,Widener University,868.5,12/12/2019 8:47,12/12/2019 12:35,,
7509,14963,292999,Gardner Zemke Co.,66.5,12/12/2019 8:50,12/12/2019 13:12,,
7510,14964,293230,City of Rogers,,12/12/2019 9:05,12/13/2019 9:15,,
7511,14965,293236,Widener University,61.5,12/12/2019 9:10,12/13/2019 9:24,,
7589,14966,293108,Talk A Phone,174,12/12/2019 9:37,12/12/2019 15:52,,
7590,14967,293898,"M.A. Industries, inc",67.95,12/12/2019 9:39,12/16/2019 14:11,,
7591,14968,292869,Minnesota State Academies,32.5,12/12/2019 9:50,12/12/2019 10:17,,
7592,14969,293081,Metropolitan Water Reclamation District of Greater Chicago,262.5,12/12/2019 9:59,12/12/2019 15:14,,
7593,14970,292967,Sign Designs,168.5,12/12/2019 10:04,12/12/2019 12:37,,
7594,14971,293241,Power House Manufacturing,53,12/12/2019 10:12,12/13/2019 9:30,,
7595,14972,297705,FASTSIGNS of Huntsville,113.1,12/12/2019 10:15,1/3/2020 15:34,,
7596,14973,292990,"L2i Construction, LLC",205.54,12/12/2019 10:36,12/12/2019 13:06,,
7597,14974,293420,Vallen Distribution Inc.,,12/12/2019 11:25,12/13/2019 14:24,,
7598,14975,293747,The Marketing Management Group,23.5,12/12/2019 12:00,12/16/2019 9:49,,
7599,14976,293343,City of Lodi,45.5,12/12/2019 12:33,12/13/2019 12:02,,
7600,14977,293328,Stone Imagery,68.5,12/12/2019 13:12,12/13/2019 11:46,,
7601,14978,293339,Widener University,868.5,12/12/2019 13:23,12/13/2019 11:59,,
7602,14979,293088,Allison Luzier,51.5,12/12/2019 13:24,12/12/2019 15:22,,
7603,14980,293029,Aleda E. Lutz VA Medical Center,542,12/12/2019 13:41,12/12/2019 14:03,,
7604,14981,293824,Thorek Memorial Hospital,2063.31,12/12/2019 13:47,12/16/2019 12:11,,
7605,14982,303615,G&G Equipment Specialists,212.5,12/12/2019 13:51,1/22/2020 7:31,,
7606,14983,300020,DuPont Nutrition & Health,114.5,12/12/2019 14:58,1/10/2020 14:02,,
7607,14984,293430,"Carmel Clay Public Library - Carmel,IN",,12/12/2019 16:15,12/13/2019 14:40,,
7608,14985,294681,Makino,239.05,12/13/2019 8:23,12/18/2019 14:28,,
7609,14986,299487,Fastsigns 2067,231.32,12/13/2019 8:24,1/9/2020 12:39,,
7610,14987,294262,"Hummish, LLC",19,12/13/2019 8:59,12/17/2019 13:46,,
7611,14988,,Carnegie Technologies,3832.92,12/13/2019 9:02,,1/9/2020 12:02,
7612,14989,,CannTrust Inc.,834,12/13/2019 9:09,,12/18/2019 14:12,
7613,14990,293413,Empire Valorize,195.48,12/13/2019 9:11,12/13/2019 14:13,,
7614,14991,294233,Bake'n Joy Foods,342.66,12/13/2019 9:15,12/17/2019 13:02,,
7692,14992,300387,South Carolina Department of Health and Human Services,134.47,12/13/2019 9:36,1/13/2020 9:10,,
7693,14993,,"Oak Park Township, Illinois",1504.31,12/13/2019 10:31,,1/15/2020 13:12,
7694,14994,293703,Viken Detection,38.78,12/13/2019 11:02,12/16/2019 7:44,,
7695,14995,294171,Central Square Central Schools,61.34,12/13/2019 11:08,12/17/2019 11:13,,
7696,14996,293881,Phipps Houses Services,162.5,12/13/2019 11:25,12/16/2019 13:43,,
7697,14997,298183,Safeguard Fire,378,12/13/2019 11:30,1/6/2020 13:54,,
7698,14998,,Orange Manor West,234.5,12/13/2019 11:44,,2/7/2020 12:18,
7699,14999,,James W Fowler,4507.3,12/13/2019 12:19,,1/22/2020 11:57,
7700,15000,299528,Signs & Designs,197.69,12/13/2019 12:30,1/9/2020 13:46,,
7701,15001,293421,Upstate Services Group LLC,29.7,12/13/2019 12:41,12/13/2019 14:24,,
7702,15002,294289,5799 Yonge Street Limited Partnership,42.5,12/13/2019 13:18,12/17/2019 14:19,,
7703,15003,293905,Lahey Hospital & Medical Center,225.78,12/13/2019 13:18,12/16/2019 14:25,,
7704,15004,299508,API Engineering,450.94,12/13/2019 13:37,1/9/2020 13:14,,
7705,15005,298239,"Codale Electric Supply, Inc.",498.04,12/13/2019 13:40,1/6/2020 15:14,,
7706,15006,299501,Sign Factory,195.5,12/13/2019 13:55,1/9/2020 12:57,,
7707,15007,297554,Pleasant Valley Corporation,103.02,12/13/2019 14:13,1/3/2020 11:41,,
7708,15008,,FASTSIGNS,39.42,12/13/2019 14:24,,1/2/2020 13:29,
7709,15009,294536,Fluence Energy,858.23,12/13/2019 14:30,12/18/2019 10:36,,
7710,15010,294294,"Monarch Realty Holdings, LLC.",158.05,12/13/2019 14:53,12/17/2019 14:27,,
7711,15011,293955,GreenTree Pasadena Inn,442.42,12/13/2019 15:10,12/16/2019 15:37,,
7712,15012,296749,MP Monte Construction,605.53,12/13/2019 15:17,12/31/2019 7:20,,
7713,15013,,M&M Supplies Inc.,187.5,12/13/2019 15:54,,1/14/2020 13:36,
7714,15014,293485,Modular Connections,82.5,12/13/2019 16:02,12/13/2019 16:36,,
7715,15015,,Adimpact,300.5,12/16/2019 8:50,,1/9/2020 11:55,
7716,15016,293779,Angie Field,38.36,12/16/2019 9:10,12/16/2019 10:52,,
7717,15017,293920,LoDolce Electric,43.07,12/16/2019 9:38,12/16/2019 14:48,,
7847,15018,295070,Power House Manufacturing,27.5,12/16/2019 9:53,12/19/2019 14:40,,
7848,15019,293780,Marketshare Inc,492.7,12/16/2019 10:08,12/16/2019 10:53,,
7849,15020,294510,UPS - PE,266.22,12/16/2019 10:22,12/18/2019 9:55,,
7850,15021,,Visible Construction Co,71.15,12/16/2019 10:36,,1/21/2020 14:48,
7851,15022,293811,Michele Gillette,36.22,12/16/2019 10:54,12/16/2019 11:42,,
7852,15023,,Jay Hari Inc,3321.41,12/16/2019 12:18,,1/15/2020 13:15,
7853,15024,,Jay Hari Inc,673.99,12/16/2019 12:22,,1/15/2020 13:16,
7854,15025,,CBRE.,94.18,12/16/2019 12:45,,1/3/2020 8:27,
7855,15026,,Tetra Tech / Maytag Joint Venture,262.53,12/16/2019 12:51,,2/17/2020 8:44,
7856,15027,294532,Central Ohio Mountain Biking Organization (COMBO),90.3,12/16/2019 13:23,12/18/2019 10:27,,
7857,15028,293925,Cape Ann's Marina Resort,34.53,12/16/2019 13:41,12/16/2019 14:54,,
7858,15029,298858,American Graphix Solutions,699,12/16/2019 14:01,1/8/2020 9:29,,
7859,15030,295120,Commercial Door and Hardware,18.36,12/16/2019 14:29,12/19/2019 16:21,,
7860,15031,294565,Fastsigns 53,158.8,12/16/2019 14:32,12/18/2019 11:12,,
7861,15032,294166,SunVest Solar Inc,120.36,12/16/2019 14:39,12/17/2019 11:03,,
7862,15033,294496,Teva Pharmaceutical,168.5,12/16/2019 14:51,12/18/2019 9:06,,
7863,15034,294511,VJ Technologies Inc.,49.43,12/16/2019 14:54,12/18/2019 9:57,,
7864,15035,298514,icumedical human connections,21.57,12/16/2019 14:56,1/7/2020 11:59,,
7865,15036,295118,Commercial Door and Hardware,212.5,12/16/2019 15:13,12/19/2019 16:15,,
7866,15037,294376,Navel Air Warfare Center,111.5,12/16/2019 15:13,12/17/2019 16:52,,
7867,15038,294112,ABC Media Group,177,12/16/2019 15:16,12/17/2019 9:30,,
7868,15039,,Wilkinson Excavating,56.97,12/16/2019 15:30,,1/22/2020 12:00,
7869,15040,,FASTSIGNS of Huntsville,1992.7,12/16/2019 15:31,,1/21/2020 15:27,
7870,15041,294257,Adimpact,721,12/16/2019 15:42,12/17/2019 13:39,,
7871,15042,296828,Lee Health,88.5,12/16/2019 15:47,12/31/2019 11:13,,
7872,15043,294185,FASTSIGNS of Milwaukee,34.35,12/16/2019 16:31,12/17/2019 11:44,,
7950,15044,296535,Enventek LLC,295.5,12/17/2019 7:33,12/30/2019 10:03,,
7951,15045,294251,What's Happening Promotions.,16.09,12/17/2019 8:27,12/17/2019 13:33,,
7952,15046,294765,John Thomas Inc,14,12/17/2019 8:45,12/18/2019 16:44,,
7953,15047,294246,MSC Industrial Supply,144.45,12/17/2019 8:48,12/17/2019 13:23,,
7954,15048,,"Ad Art, Inc",1840.9,12/17/2019 9:05,,3/13/2020 14:10,
7955,15049,319396,Manning Materials Inc.,1642.7,12/17/2019 9:17,3/4/2020 8:40,,
7956,15050,294879,Metropolitan Transportation Authority,591.5,12/17/2019 9:29,12/19/2019 9:17,,
7957,15051,294576,Star Painting,53.79,12/17/2019 9:35,12/18/2019 11:27,,
7958,15052,294983,Katerra,233.48,12/17/2019 9:52,12/19/2019 12:11,,
7959,15053,,Prospect Construction Inc.,851.5,12/17/2019 9:56,,1/16/2020 16:19,
7960,15054,295114,Kaweah Delta Health Care Distr,260.94,12/17/2019 10:07,12/19/2019 16:09,,
7961,15056,,Addison Building Materials,29.5,12/17/2019 10:20,,6/9/2020 9:40,
7962,15058,294514,Marketshare Inc,457,12/17/2019 10:38,12/18/2019 10:10,,
7963,15059,,Meccon Industries,2197.43,12/17/2019 10:52,,1/16/2020 8:53,
7964,15060,294327,Creative Sign Resources,257.34,12/17/2019 10:53,12/17/2019 15:00,,
7965,15061,294866,ArcelorMittal Detroit,38.69,12/17/2019 11:17,12/19/2019 8:48,,
7966,15062,308066,Yulista Integrated Solutions,66.5,12/17/2019 11:36,2/3/2020 13:21,,
7967,15063,294231,Northern Arizona VA Healthcare System,411.5,12/17/2019 12:21,12/17/2019 12:57,,
7968,15064,296636,Desert Management,83.59,12/17/2019 12:36,12/30/2019 14:07,,
7969,15065,,"BEST SPECIALTIES, INC.",34.32,12/17/2019 13:12,,2/11/2020 10:00,
7970,15066,294972,Goodwin Brothers Constuction,322.5,12/17/2019 13:23,12/19/2019 11:48,,
7971,15067,294528,The College of Saint Rose,19,12/17/2019 13:32,12/18/2019 10:25,,
7972,15068,294527,mike mitchell,35.43,12/17/2019 13:34,12/18/2019 10:22,,
7973,15069,294599,Synovos,229,12/17/2019 14:08,12/18/2019 12:19,,
7974,15070,,FT Techno of America,16.96,12/17/2019 14:13,,1/9/2020 14:12,
7975,15071,295089,Central Parking System,172.25,12/17/2019 14:57,12/19/2019 15:13,,
8132,15072,298117,Bonnell Industries Inc,33.5,12/17/2019 15:03,1/6/2020 12:01,,
8133,15073,294635,DuPage County Facilities Management,1430,12/17/2019 15:20,12/18/2019 13:23,,
8134,15074,,R Johnson Sales & Supply,12565.27,12/17/2019 15:37,,12/23/2019 14:48,
8135,15075,295408,FASTSIGNS 64,277.55,12/17/2019 15:50,12/20/2019 15:01,,
8136,15076,294517,Power House Manufacturing,49,12/17/2019 16:11,12/18/2019 10:15,,
8137,15077,,"Michael Foods, INC.",15.83,12/17/2019 16:11,,1/16/2020 8:58,
8138,15078,294903,RSVC Company,87,12/17/2019 16:57,12/19/2019 10:04,,
8139,15079,294891,Western Shelter Systems,66,12/18/2019 8:09,12/19/2019 9:43,,
